"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_miss","fg_miss_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"Pat Freiermuth","PIT","TE","15331","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,1.12404392275653,0.157838847929131,NA,NA,NA,NA,52.57429761454,8.81435708967204,516.205338886785,80.3694496105991,3.83633547639555,1.06765133073921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Elijah Arroyo","SEA","TE","17108","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.479977001581141,0.291442923621906,NA,NA,NA,NA,42.1185855972402,9.75971040658817,455.53773178094,126.447388424832,2.80194317519368,1.61833889040768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-04-05,2025,NA,NA,NA,NA
"Tyler Higbee","LAR","TE","12678","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,48.077879591064,7.95021352488309,457.108845134419,77.8515361284589,3.90997377331586,1.20133446582903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-01-01,2016,NA,NA,NA,NA
"Cole Kmet","CHI","TE","14867","weighted",NA,NA,NA,NA,NA,NA,0.333585762968573,0.307113533950173,0,0,0.342048466489966,0.309400434247398,NA,NA,NA,NA,37.37775085195,13.3023498917663,367.81943960621,139.361915132242,2.87066189606084,1.31735602838207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Juwan Johnson","NO","TE","14861","weighted",NA,NA,NA,NA,NA,NA,1.66792881484286,1.53556766975086,0.100189322226429,0.0530165573734853,0.0497286381421179,0.0310392526391384,NA,NA,NA,NA,48.8284286255206,5.9445701053572,514.410458159788,76.7370903605758,3.58265746572726,0.933490105172905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Isaiah Likely","BAL","TE","15798","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.86965164710337,0.0964517883883826,NA,NA,NA,NA,43.313381294964,4.6671881067547,516.836009087467,54.3884545495791,5.37445439660839,1.14377011831834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-18,2022,"Q","Foot",2025,0
"Mason Taylor","NYJ","TE","17106","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.956708317556481,0.540607129942821,NA,NA,NA,NA,48.7368799697084,6.56213450550936,492.756819386596,65.0105963848785,3.15669745610436,1.20440917828353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-05-08,2025,NA,NA,NA,NA
"Tyler Conklin","LAC","TE","13675","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,35.8962817114729,13.048284057745,345.869420673987,134.076137489222,2.53945735958927,1.2102041442119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
"Noah Fant","CIN","TE","14137","weighted",NA,NA,NA,NA,NA,NA,-0.798553345388789,0.562887377660655,0,0,0.0198513160538477,0.0182913565705714,NA,NA,NA,NA,38.9693791440627,8.21026593538302,395.108499095841,79.1177161356514,1.95111512959614,0.82015321400801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Ja'Tavion Sanders","CAR","TE","16643","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0992643877109477,0.0582284157771334,NA,NA,NA,NA,39.3231847684985,8.32985689836568,396.11342276071,90.8233791970976,2.00311975866577,0.623596663500775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-27,2024,NA,NA,NA,NA
"Robbie Ouzts","SEA","TE","17215","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,48,NA,477,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-06,2025,NA,NA,NA,NA
"Will Dissly","LAC","TE","13763","weighted",NA,NA,NA,NA,NA,NA,0.333585762968573,0.307113533950173,0,0,0.285586267827843,0.191777592420846,NA,NA,NA,NA,40.6580764861795,7.78509414679771,399.180469519122,75.9834462113707,2.50971480107514,0.548130934389688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
"Noah Gray","KC","TE","15337","weighted",NA,NA,NA,NA,NA,NA,-0.0958349110185537,2.04104536850624,0,0,0,0,NA,NA,NA,NA,34.0514880726997,7.86101657995907,346.220628549792,81.8799584236747,3.18773214445209,1.03957335157777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Austin Hooper","NE","TE","12677","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.592881355932203,0.206511639929526,NA,NA,NA,NA,32.4620593220339,9.46631147533454,327.118593220339,93.1021061980546,1.9499406779661,0.235132212644293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA
"Terrance Ferguson","LAR","TE","17107","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.481812234216552,0.315165747673268,NA,NA,NA,NA,22.1472031403337,7.40549612562698,239.94700686948,109.504186428296,2.01751717369971,0.59169738674727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-07,2025,NA,NA,NA,NA
"Harold Fannin","CLE","TE","17103","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.673830552829571,0.16942207428133,NA,NA,NA,NA,28.15441609421,6.51667161058472,290.235034347399,86.6119918988026,1.63915603532875,0.843806955532674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-07-20,2025,NA,NA,NA,NA
"Foster Moreau","NO","TE","14239","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0238559322033898,0.0162450682758638,NA,NA,NA,NA,23.1504745762712,6.0031787502244,267.612771186441,89.8161741816209,2.06953389830508,1.20712006909093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,"O","Knee",2025,0
"AJ Barner","SEA","TE","16723","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0238559322033898,0.0162450682758638,NA,NA,NA,NA,33.3495593220339,5.87644331735749,305.078966101695,59.3728570401606,2.77200847457627,1.02910770517072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-03,2024,NA,NA,NA,NA
"Josh Oliver","MIN","TE","14209","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.022042739357227,0.0172822301616977,NA,NA,NA,NA,19.7124785461888,6.27355742571438,210.767380111055,88.5013060747671,1.72948006057547,0.782316691979525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
"Tommy Tremble","CAR","TE","15332","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.479745762711864,0.288819723076838,NA,NA,NA,NA,22.2893474576271,6.99623719661899,220.430381355932,80.3936524774526,2.0576186440678,0.930596887690197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"Q","Back",2025,0
"Stone Smartt","NYJ","TE","16113","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.473570168808264,0.413623029572013,NA,NA,NA,NA,13.3938775510204,11.8453659440993,162.696145124717,147.294465617925,1.00831443688587,1.40879027978612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-10-04,2022,NA,NA,NA,NA
"Grant Calcaterra","PHI","TE","15804","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,17.4804035178479,6.71623550456085,206.081355406105,83.5956691859087,0.931804773829039,0.566848921299026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-12-04,2022,NA,NA,NA,NA
"Michael Mayer","LVR","TE","16212","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,27.2114502082545,6.20229288183943,251.076910261265,50.9094285638848,1.63142357906054,0.462251375048425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-07-06,2023,NA,NA,NA,NA
"Dawson Knox","BUF","TE","14143","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,23.0121241953805,5.48003359867997,259.036448315032,54.40761521142,1.83836691191199,0.567023401253317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Andrew Ogletree","IND","TE","15916","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,12.0349647532729,8.77249607126427,157.16026183283,133.289085241822,1.12733131923464,1.6704936887658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-07-28,2022,NA,NA,NA,NA
"Jelani Woods","IND","TE","15840","weighted",NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,18.9376854599407,4.24264068711929,267.124629080119,8.48528137423857,1.51038575667656,0.707106781186548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-10-09,2022,NA,NA,NA,NA
"Gunnar Helm","TEN","TE","17105","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.48527225236086,0.356315757193861,NA,NA,NA,NA,19.9857142857143,2.14608526853865,201.732971669681,44.1519694005273,1.15949367088608,0.476152237859903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-06,2025,NA,NA,NA,NA
"Charlie Kolar","BAL","TE","15795","weighted",NA,NA,NA,NA,NA,NA,1.4955044955045,1.48851459677551,0,0,0,0,NA,NA,NA,NA,12.1887112887113,3.84896280460939,176.210789210789,74.2175028078539,1.35934065934066,0.631919266428408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-02-10,2022,NA,NA,NA,NA
"Josh Whyle","TEN","TE","16312","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,19.2135714285714,8.1636630421588,177.93794188862,74.0169374267571,0.885738498789346,0.176540859476897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-08,2023,NA,NA,NA,NA
"Colby Parkinson","LAR","TE","14871","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,15.7101284958428,10.9497009976673,153.191987906274,107.175492826708,0.92962962962963,0.692453069312317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Greg Dulcich","NYG","TE","15797","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,13.35140562249,7.7216108473684,147.111947791165,89.8939867728187,1.12441767068273,0.820153572405034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-26,2022,NA,NA,NA,NA
"Luke Musgrave","GB","TE","16215","weighted",NA,NA,NA,NA,NA,NA,0.333585762968573,0.307113533950173,0,0,0,0,NA,NA,NA,NA,18.8334418780765,4.9010965684811,176.839500189322,51.5132017300472,1.1267428669814,0.681558847736264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-02,2023,NA,NA,NA,NA
"Taysom Hill","NO","TE","13424","weighted",NA,NA,NA,NA,NA,NA,190.851890756303,73.8916812570762,2.26440806501629,1.13504788168199,0.353501400560224,0.417613349922433,NA,NA,NA,NA,15.8557773109244,11.9084720140422,149.649159663866,116.225966178711,1.14368834490318,1.22656973721647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-08-23,2017,"O","Knee - ACL",2025,0
"Oronde Gadsden","LAC","TE","17099","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0375665399239544,0.0249555280461506,NA,NA,NA,NA,16.4161216730038,9.04944950843156,175.492775665399,101.429737895738,1.25171102661597,0.956168395286604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-25,2025,NA,NA,NA,NA
"Cade Stover","HOU","TE","16642","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,17.5444522968198,4.10069633453881,159.008722867239,45.8694061293383,1.08354366481575,0.490365365329835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-12,2024,NA,NA,NA,NA
"Darnell Washington","PIT","TE","16216","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,15.8206416464891,5.81894551780447,159.665581113801,60.6496320564034,0.841210653753027,0.232657233037246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-08-17,2023,NA,NA,NA,NA
"Elijah Higgins","ARI","TE","16333","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,14.5001716304897,6.25842330366108,143.64559313478,66.8591704178303,1.17379101463907,0.606260962883153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-10-27,2023,NA,NA,NA,NA
"Brock Wright","DET","TE","15626","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,14.6340891912321,10.7782203135826,129.136054421769,96.6505679362345,1.95910808767952,1.64705459146269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-11-27,2021,NA,NA,NA,NA
"Charlie Woerner","ATL","TE","14984","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,13.9106574923547,7.11282878864391,126.450229357798,69.055859478571,0.660183486238532,0.811638514771473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Ben Sinnott","WAS","TE","16644","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.022042739357227,0.0172822301616977,NA,NA,NA,NA,15.7237758707723,7.27923149116985,158.692892478546,66.9855126657713,1.30603735487128,0.83058468519965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
"Hunter Long","JAC","TE","15334","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.349916079221215,0.40881224574792,NA,NA,NA,NA,13.9764954682779,9.43908670679897,129.977301107754,81.0491060586976,0.456676737160121,0.512973563384207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Tanner Hudson","CIN","TE","14370","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.566785714285714,0.227936184653143,NA,NA,NA,NA,17.9686666666667,9.60642130273159,158.259365079365,80.4012983259189,0.692098911934949,0.450122734947879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2018,NA,NA,NA,NA
"Payne Durham","TB","TE","16218","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,15.3930763416478,3.23350522515157,170.667150415722,34.5789165966091,2.00730158730159,1.13219262402953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-15,2023,NA,NA,NA,NA
"Mitchell Evans","CAR","TE","17109","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,10.135964035964,7.33378994524104,108.47952047952,96.6229291667713,0.673326673326673,0.574472060389462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-18,2025,NA,NA,NA,NA
"Brevin Jordan","HOU","TE","15330","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,16.5205479452055,6.36396103067893,170.173515981735,53.7401153701776,0.601826484018265,0.565685424949238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"IR","Knee",2025,0
"Jeremy Ruckert","NYJ","TE","15796","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,19.755430822255,4.75268640149564,160.673244707041,39.4955966181797,0.937636632200886,0.806160485576135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-08-11,2022,NA,NA,NA,NA
"Daniel Bellinger","NYG","TE","15873","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,17.8007587433314,3.33456849420837,163.412720806165,36.7333569341585,1.0368583283936,0.0895835241389416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-22,2022,NA,NA,NA,NA
"Lucas Krull","DEN","TE","15970","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,15.9131177547285,9.14298634615614,136.70225747407,79.4247872205221,0.302623550945699,0.443618884177297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-07-11,2022,NA,NA,NA,NA
"Connor Heyward","PIT","TE","15800","weighted",NA,NA,NA,NA,NA,NA,1.34441924918115,1.87838703971482,0,0,0,0,NA,NA,NA,NA,12.9716099773243,7.38110777494826,101.500801209373,66.2154374157674,1.19124716553288,1.27777720138313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-01-22,2022,NA,NA,NA,NA
"Giovanni Ricci","MIN","TE","15054","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16,NA,192,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Kylen Granson","PHI","TE","15419","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,11.7549336057201,5.13635888515397,129.493237997957,58.9865944438042,0.468641470888662,0.505105405051863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Pharaoh Brown","MIA","TE","13994","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,14.5494790602656,5.53800589457708,130.382574055158,55.0132760499021,0.735056179775281,0.64614793569026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2017,NA,NA,NA,NA
"Adam Trautman","DEN","TE","14870","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,13.4309035840485,2.88297051456272,145.19641595154,31.1874781404627,1.43988894497728,0.465623820691806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Teagan Quitoriano","ATL","TE","15905","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,4.53514602215509,5.86766527543176,69.896273917422,97.2034286946319,0.346424974823766,0.582888968445826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-15,2022,NA,NA,NA,NA
"Julian Hill","MIA","TE","16425","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.485362406622249,0.357181739791042,NA,NA,NA,NA,13.6924894003634,9.43067145160532,116.537250151423,71.4873284591445,0.606904906117505,0.54612380853013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-07-09,2023,NA,NA,NA,NA
"Quintin Morris","JAC","TE","15341","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,9.85881168177241,9.19206888152116,88.2886606243706,87.2194884302493,0.726324269889225,0.53875687270717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA
"Mo Alie-Cox","IND","TE","13246","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,10.6067007150153,6.11151717584671,122.540735444331,75.9746418948212,1.13417773237998,0.911280112763668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-09-19,2016,NA,NA,NA,NA
"Luke Schoonmaker","DAL","TE","16221","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,16.0775254237288,2.98759255189326,143.765669491525,24.7336037066526,1.14285593220339,0.40782403066029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-09-28,2023,"Q","Concussion",2025,0
"Johnny Mundt","JAC","TE","13940","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,11.8112569409389,7.0508038408921,97.8091872791519,60.1688629464484,0.903483089348814,0.464311667853906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2017,NA,NA,NA,NA
"Drew Sample","CIN","TE","14146","weighted",NA,NA,NA,NA,NA,NA,-0.867976820357773,1.21818534052082,0,0,0,0,NA,NA,NA,NA,16.7642025699169,6.39037464140956,118.371383219955,34.7875028614413,0.853212396069539,0.190743682739904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"Q","Undisclosed",2025,0
"Luke Farrell","SF","TE","15335","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,11.2758120531154,6.76460958050432,99.0569152196118,56.8860087169021,0.135362614913177,0.157920499598767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA
"Donald Parham","PIT","TE","14341","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,10.1630136986301,4.03050865276332,123.114155251142,35.3553390593274,0.502283105022831,0.707106781186548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"IR","Achilles",2025,0
"Will Mallory","IND","TE","16220","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,9.72604686318972,5.44607818317533,98.5419198790627,56.7800785210825,0.375540438397581,0.444662253671595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-06-22,2023,NA,NA,NA,NA
"Devin Culp","TB","TE","16796","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,8.84475903614458,3.98589998692711,103.286686746988,54.4605144117462,0.455301204819277,0.51310941671494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-02,2024,NA,NA,NA,NA
