"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_miss","fg_miss_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Dameon Pierce","PHI","RB","15717","weighted",NA,NA,NA,NA,NA,NA,91.311475409836,101.116269709676,0.512667660208644,0.707106781186547,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-02-19,NA,NA,NA,NA
"Isaac Guerendo","SF","RB","16688","weighted",NA,NA,NA,NA,NA,NA,149.6785,10.5331651009972,0.648882565197842,0.351502641327673,0,0,NA,NA,NA,NA,6.3592,2.40758059451364,62.558,26.0821231072311,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-06-28,"O","Pectoral",2026,0
"Jam Miller","NE","RB","17486","weighted",NA,NA,NA,NA,NA,NA,117.988077496274,55.1543289325507,0.512667660208644,0.707106781186547,0.194932935916542,0.282842712474619,NA,NA,NA,NA,1.95126676602086,0.0707106781186548,15.2533532041729,14.1421356237309,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-04-29,NA,NA,NA,NA
"Seth McGowan","IND","RB","17475","weighted",NA,NA,NA,NA,NA,NA,99.8114575779551,53.7488531888747,0.773749093546048,0.948539509655857,0,0,NA,NA,NA,NA,2.70456852791878,0.995405981367376,19.2501812907904,9.93578696590884,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2001-10-23,NA,NA,NA,NA
"Phil Mafah","DAL","RB","17063","weighted",NA,NA,NA,NA,NA,NA,74.7481371087928,97.5807358037436,0.512667660208644,0.707106781186547,0,0,NA,NA,NA,NA,2.05067064083457,2.82842712474619,17.4307004470939,24.0416305603426,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-10-24,NA,NA,NA,NA
"Will Shipley","PHI","RB","16601","weighted",NA,NA,NA,NA,NA,NA,84.5816425120773,49.3688261915469,0.429371980676328,0.540742292404703,0,0,NA,NA,NA,NA,9.79942028985507,2.16624652520216,68.631884057971,23.0771862391707,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-08-29,NA,NA,NA,NA
"Jeremy McNichols","WAS","RB","13143","weighted",NA,NA,NA,NA,NA,NA,111.137142857143,21.361891957465,0.750857142857143,0.454156073717491,0,0,NA,NA,NA,NA,14.4217142857143,6.72306364163154,107.849523809524,49.0726111225684,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-12-26,NA,NA,NA,NA
"Tahj Brooks","CIN","RB","17058","weighted",NA,NA,NA,NA,NA,NA,86.1980676328502,39.7306154058315,0.317874396135266,0.570997329103885,0,0,NA,NA,NA,NA,1,0,7.94975845410628,1.0108838461805,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-05-13,NA,NA,NA,NA
"Roschon Johnson","CHI","RB","16175","weighted",NA,NA,NA,NA,NA,NA,81.8780952380952,33.8089800143572,1.38771428571429,1.52582952881416,0,0,NA,NA,NA,NA,3.69790476190476,2.28494655527764,18.6209523809524,8.13913341446681,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-01-31,NA,NA,NA,NA
"Trevor Etienne","CAR","RB","17056","weighted",NA,NA,NA,NA,NA,NA,61.0898550724638,19.7082388920997,0,0,0,0,NA,NA,NA,NA,3.08376811594203,1.65318813765428,19.6386473429952,14.0947141438695,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2004-07-09,NA,NA,NA,NA
"Rasheen Ali","BAL","RB","16746","weighted",NA,NA,NA,NA,NA,NA,68.1782608695652,13.6469319234368,0,0,0,0,NA,NA,NA,NA,6.61734299516908,0.657074500017327,45,0,0.047487922705314,0.0505441923090252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-02-16,NA,NA,NA,NA
"Tyler Badie","DEN","RB","15718","weighted",NA,NA,NA,NA,NA,NA,20.9908536585366,4.24264068711928,0,0,0,0,NA,NA,NA,NA,10.1434451219512,3.04055915910215,73.4740853658537,12.0208152801713,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-02-07,NA,NA,NA,NA
"Dylan Laube","LVR","RB","16613","weighted",NA,NA,NA,NA,NA,NA,20,0,0,0,0.2,0,NA,NA,NA,NA,2.2,0,14,2.51215960926141e-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,1999-12-14,NA,NA,NA,NA
"Kyle Juszczyk","SF","RB","11367","weighted",NA,NA,NA,NA,NA,NA,6.21028985507246,9.96196527504055,0,0,0,0,NA,NA,NA,NA,23.3034057971015,2.8420955160025,205.765942028986,35.0356460243664,1.74905797101449,0.53452945009873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1991-04-23,"Q","Finger",2026,0
"Michael Burton","CLE","RB","12325","weighted",NA,NA,NA,NA,NA,NA,5.10134128166915,5.65685424949238,0.512667660208644,0.707106781186547,0,0,NA,NA,NA,NA,3.07600596125186,4.24264068711928,19.4813710879285,26.8700576850888,0.512667660208644,0.707106781186547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1992-02-01,NA,NA,NA,NA
"Kene Nwangwu","NYJ","RB","15414","weighted",NA,NA,NA,NA,NA,NA,9,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-02-09,NA,NA,NA,NA
"Andrew Beck","NYJ","RB","14319","weighted",NA,NA,NA,NA,NA,NA,4.10134128166915,5.65685424949238,0,0,0,0,NA,NA,NA,NA,5.53606557377049,0.777817459305202,42.7973174366617,11.3137084989848,1.70760059612519,0.424264068711929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-05-15,NA,NA,NA,NA
"Jacob Saylors","DET","RB","16850","weighted",NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,NA,NA,NA,NA,0.1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-03-08,NA,NA,NA,NA
"Josh Williams","TB","RB","17359","weighted",NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2000-06-09,NA,NA,NA,NA
"DeeJay Dallas","JAC","RB","14815","weighted",NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-09-16,NA,NA,NA,NA
"Puka Nacua","LAR","WR","16211","weighted",NA,NA,NA,NA,NA,NA,92.8935049736688,17.0343045406838,1.1612638970158,0.783610187046532,0.862726740784084,0.149410419318634,NA,NA,NA,NA,122.022176711527,4.79284695364939,1612.31304856641,57.1960201547732,9.63610298420129,0.849969107834965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-05-29,NA,NA,NA,NA
"Jaxon Smith-Njigba","SEA","WR","16185","weighted",NA,NA,NA,NA,NA,NA,28.8987712112346,4.42588905833104,0,0,0.893095377413692,0.160939326400894,NA,NA,NA,NA,111.036688121709,4.34741482392416,1545.09830310123,45.8579767938126,9.85576360444704,1.61321921447835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-02-14,NA,NA,NA,NA
"Ja'Marr Chase","CIN","WR","15281","weighted",NA,NA,NA,NA,NA,NA,17.2194265652428,4.79024411838626,0,0,0.794090111176126,0.22411562897795,NA,NA,NA,NA,123.3760093622,6.71674120880227,1543.17905207724,54.5406582407866,11.5101813926273,1.25866631638548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-03-01,NA,NA,NA,NA
"Justin Jefferson","MIN","WR","14836","weighted",NA,NA,NA,NA,NA,NA,6.01813926272674,4.1200014882686,0,0,0.0911059098888239,0.0819297807951555,NA,NA,NA,NA,99.7944411936805,8.96139755113992,1331.86541837332,111.509050116544,6.78484493856056,2.16063799746801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-06-16,NA,NA,NA,NA
"Amon-Ra St. Brown","DET","WR","15287","weighted",NA,NA,NA,NA,NA,NA,10.4880046811001,3.07736128769355,0,0,0.293066120538326,0.180701230132307,NA,NA,NA,NA,117.035693387946,2.35352278664445,1381.33762434172,26.9618330142156,10.296957284962,0.448707012137787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-10-24,NA,NA,NA,NA
"Drake London","ATL","WR","15751","weighted",NA,NA,NA,NA,NA,NA,-0.29045250633899,0.557048222941514,0,0,0.794090111176126,0.22411562897795,NA,NA,NA,NA,97.6217086015213,8.96436746420039,1273.59098888239,125.252798341054,9.14136922176712,2.98826323958842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-07-24,NA,NA,NA,NA
"George Pickens","DAL","WR","15762","weighted",NA,NA,NA,NA,NA,NA,-0.0291983616149795,0.701803081603788,0,0,0.15184318314804,0.136549634658592,NA,NA,NA,NA,82.4790520772382,8.65232715937416,1219.89057928613,136.851878115724,8.27998829724985,1.64057160612608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-03-04,NA,NA,NA,NA
"CeeDee Lamb","DAL","WR","14832","weighted",NA,NA,NA,NA,NA,NA,18.1129315389116,12.5568775547298,0,0,0.262697483908719,0.175989520707067,NA,NA,NA,NA,97.8031012287888,6.83312214813725,1286.26916325336,77.942439077177,7.33247513165594,1.92336800868289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-04-08,NA,NA,NA,NA
"A.J. Brown","NE","WR","14104","weighted",NA,NA,NA,NA,NA,NA,0.670275014628438,1.2854958990958,0,0,0.0911059098888239,0.0819297807951555,NA,NA,NA,NA,86.1978935049737,6.17933932941972,1198.48098303101,97.4340522555121,7.77138677589233,1.65124015083351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-06-30,NA,NA,NA,NA
"Zay Flowers","BAL","WR","16190","weighted",NA,NA,NA,NA,NA,NA,57.0871854885898,2.54699287822325,0.354359274429491,0.497916386170673,1.7029842012873,0.210227444468079,NA,NA,NA,NA,82.0408425980105,6.93910580467257,1172.4078408426,78.6469306752586,6.3469280280866,1.22588398934641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-09-11,NA,NA,NA,NA
"Chris Olave","NO","WR","15754","weighted",NA,NA,NA,NA,NA,NA,-0.263414277355178,0.470156195580356,0,0,0,0,NA,NA,NA,NA,92.1822118197776,9.67956080830842,1143.37448800468,125.74043405895,7.9715038033938,1.87161021611363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-06-27,NA,NA,NA,NA
"Nico Collins","HOU","WR","15290","weighted",NA,NA,NA,NA,NA,NA,7.80924517261556,5.30100628176289,0.335225277940316,0.478039491511237,0.702984201287303,0.210227444468079,NA,NA,NA,NA,81.0750146284377,4.39933091297652,1198.92861322411,60.5923331935357,7.60836746635459,1.46860100725827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-03-19,NA,NA,NA,NA
"Tetairoa McMillan","CAR","WR","17071","weighted",NA,NA,NA,NA,NA,NA,0.718402574605032,1.28224416976461,0,0,1.09900526623757,0.0700758148226929,NA,NA,NA,NA,78.521123464014,7.69415922951073,1125.43885313049,99.1053843291169,6.74055002925687,0.827768327494697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-04-05,NA,NA,NA,NA
"Luther Burden","CHI","WR","17070","weighted",NA,NA,NA,NA,NA,NA,41.8414277355178,9.07336628382164,0,0,0.148507899356349,0.105113722234039,NA,NA,NA,NA,73.8210649502633,10.1753772177705,999.423054417788,152.830133121011,5.54312463428906,1.92693923931064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-12-12,NA,NA,NA,NA
"D.J. Moore","BUF","WR","13635","weighted",NA,NA,NA,NA,NA,NA,54.7478057343476,17.0192504897501,0.392627267407841,0.54619853863437,0.65348156816852,0.245265351879425,NA,NA,NA,NA,71.7475716793446,11.4043584195847,942.426565242832,175.237726914789,7.09607957870099,0.893066835461627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-04-14,NA,NA,NA,NA
"Emeka Egbuka","TB","WR","17081","weighted",NA,NA,NA,NA,NA,NA,10.2931538911644,7.97648987988257,0,0,0,0,NA,NA,NA,NA,75.8976594499707,6.30058903186017,1098.80222352253,85.4803008193003,7.16477472205968,0.896721524280993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-10-14,"Q","Lower Body",2026,0
"Jameson Williams","DET","WR","15756","weighted",NA,NA,NA,NA,NA,NA,46.5974253949678,8.05461382165092,0.546869514335869,0.521256431867024,0,0,NA,NA,NA,NA,64.5397893504974,3.81322764800779,1077.87946167349,71.1031925575214,6.88578115857227,0.743138078315595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-03-26,NA,NA,NA,NA
"Garrett Wilson","NYJ","WR","15753","weighted",NA,NA,NA,NA,NA,NA,4.44938560561732,5.01876482275199,0,0,0.851492100643651,0.105113722234039,NA,NA,NA,NA,93.7294324166179,9.42667199864548,1063.09011117613,137.120971972069,6.765359859567,1.80300769489721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-07-22,NA,NA,NA,NA
"DeVonta Smith","PHI","WR","15282","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,86.8194850789936,3.82695431771937,1119.84084259801,30.6016534996994,6.00351082504389,1.38698756755845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-11-14,"Q","Hamstring",2026,0
"Ladd McConkey","LAC","WR","16627","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,78.7519602106495,5.43449387563478,1007.56524283207,86.5729577506679,6.37524868344061,0.565346805626487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-11-11,NA,NA,NA,NA
"Alec Pierce","IND","WR","15768","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.148507899356349,0.105113722234039,NA,NA,NA,NA,60.4996489174956,7.34949301132459,1024.63955529549,123.169582741304,7.53364540667057,2.09701648744333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-05-02,"O","Ankle",2026,0
"Michael Wilson","ARI","WR","16206","weighted",NA,NA,NA,NA,NA,NA,1.2172322995904,1.2978123926186,0,0,0.198010532475132,0.140151629645386,NA,NA,NA,NA,72.2247513165594,9.01049705366694,906.360444704506,138.588060422545,5.24856641310708,1.68841012182884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-02-23,NA,NA,NA,NA
"Malik Nabers","NYG","WR","16615","weighted",NA,NA,NA,NA,NA,NA,8.68753657109421,10.177151935356,0,0,0,0,NA,NA,NA,NA,84.0234055002926,9.22796088114489,1055.6559391457,62.2986816432213,7.8469280280866,2.20760649896073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-07-28,"Q","Knee - ACL",2026,0
"Rashee Rice","KC","WR","16194","weighted",NA,NA,NA,NA,NA,NA,27.9730836746635,20.2603323159962,0.843826799297835,0.872839295256356,0.182211819777648,0.163859561590311,NA,NA,NA,NA,93.6425394967817,8.93233557517961,1062.28379169105,75.0682838290589,9.09373902867174,2.36578906770852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-04-22,NA,NA,NA,NA
"Wan'Dale Robinson","TEN","WR","15757","weighted",NA,NA,NA,NA,NA,NA,10.8408425980105,10.6008198568174,0,0,0,0,NA,NA,NA,NA,83.2308367466355,13.505265592885,865.227033352838,146.705307167229,4.08940901111761,1.99800985864405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-01-05,NA,NA,NA,NA
"Courtland Sutton","DEN","WR","13630","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.198010532475132,0.140151629645386,NA,NA,NA,NA,70.7988882387361,6.5364082219104,941.361029842013,100.36927787173,7.49122293739029,0.701560707551616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-10-10,NA,NA,NA,NA
"Terry McLaurin","WAS","WR","14109","weighted",NA,NA,NA,NA,NA,NA,0.967817437097718,1.21457387059006,0,0,0,0,NA,NA,NA,NA,70.610883557636,8.00717948887142,988.023405500292,80.5692289512999,7.51486249268578,1.77334767837239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1995-09-15,NA,NA,NA,NA
"Tee Higgins","CIN","WR","14835","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0495026331187829,0.0350379074113464,NA,NA,NA,NA,70.0947922761849,6.34647180270441,963.90637799883,92.5379884126155,9.41100058513751,1.37857415257108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-18,NA,NA,NA,NA
"Rome Odunze","CHI","WR","16616","weighted",NA,NA,NA,NA,NA,NA,8.20275014628438,7.04243227042222,0,0,0.198010532475132,0.140151629645386,NA,NA,NA,NA,64.7387361029842,8.44182823429783,972.516091281451,84.6701528978715,8.1726155646577,0.856470641584444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-06-03,NA,NA,NA,NA
"Chris Godwin","TB","WR","13163","weighted",NA,NA,NA,NA,NA,NA,5.27823288472791,8.84569778130454,0,0,0,0,NA,NA,NA,NA,69.90959625512,10.7201991935034,838.598010532475,137.183873681533,6.04669397308367,1.10737358453299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-02-27,NA,NA,NA,NA
"Carnell Tate","TEN","WR","17497","weighted",NA,NA,NA,NA,NA,NA,8.01477472205968,5.12015523562709,0,0,1.15845523698069,0.595644425992889,NA,NA,NA,NA,65.9016968987712,10.6417850939712,897.400234055003,141.192746847979,5.58671737858397,1.35759279645469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2005-01-19,NA,NA,NA,NA
"Marvin Harrison Jr.","ARI","WR","16614","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.198010532475132,0.140151629645386,NA,NA,NA,NA,66.1952603861908,6.38697027901085,933.011702750146,101.910832065071,6.10620245757753,0.883147224332594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-08-11,NA,NA,NA,NA
"Jaylen Waddle","DEN","WR","15284","weighted",NA,NA,NA,NA,NA,NA,14.6483323581042,9.88993732482778,0,0,0,0,NA,NA,NA,NA,73.6517261556466,3.9973012920228,973.200117027502,60.6303782617246,6.05915740198947,0.59538251782284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-11-25,"Q","Undisclosed",2026,0
"DK Metcalf","PIT","WR","14102","weighted",NA,NA,NA,NA,NA,NA,6.09669397308367,4.02174350357804,0.440988882387361,0.458795597928588,0,0,NA,NA,NA,NA,64.1131655939146,5.60251345496357,921.935049736688,75.863396943836,6.23311878291398,1.02541615327093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-12-14,NA,NA,NA,NA
"Davante Adams","LAR","WR","11675","weighted",NA,NA,NA,NA,NA,NA,0.478935049736688,0.854829446509738,0,0,0,0,NA,NA,NA,NA,67.7617320070216,4.327798643323,907.046811000585,63.8859130756998,10.2881802223523,0.443601921617908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1992-12-24,NA,NA,NA,NA
"Parker Washington","JAC","WR","16192","weighted",NA,NA,NA,NA,NA,NA,15.4113516676419,16.0088469604766,0.0574019894675249,0.131989611200153,0.148507899356349,0.105113722234039,NA,NA,NA,NA,66.7357519016969,8.98031600059274,890.486834406085,94.3469569643108,5.71831480397894,1.28698322203929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-03-21,NA,NA,NA,NA
"Brian Thomas Jr.","JAC","WR","16618","weighted",NA,NA,NA,NA,NA,NA,21.6249268578116,13.2361208361305,0.296957284961966,0.448707012137787,0,0,NA,NA,NA,NA,61.6296079578701,6.73188852618799,902.63838502048,76.3661365582718,5.89537741369222,1.22847196854705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-10-08,NA,NA,NA,NA
"Mike Evans","SF","WR","11671","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.198010532475132,0.140151629645386,NA,NA,NA,NA,67.6240491515506,7.10381435041541,930.25921591574,61.3589142695454,7.60544177881802,1.13577319888116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1993-08-21,"Q","Quadriceps",2026,0
"Jordyn Tyson","NO","WR","17498","weighted",NA,NA,NA,NA,NA,NA,11.133118782914,8.03686938753612,0,0,1.00994733762434,0.700758148226929,NA,NA,NA,NA,62.0121123464014,12.2089005952676,802.756582796957,204.003878213053,4.38911644236396,1.78409616722624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-08-12,NA,NA,NA,NA
"Christian Watson","GB","WR","15789","weighted",NA,NA,NA,NA,NA,NA,11.4505558806319,7.78396578448975,0,0,0.34651843183148,0.245265351879425,NA,NA,NA,NA,57.3934464599181,7.25506914703155,908.193095377414,54.6070750973286,7.58572264482153,0.550965321440632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-05-12,NA,NA,NA,NA
"Jordan Addison","MIN","WR","16186","weighted",NA,NA,NA,NA,NA,NA,31.8496196606202,26.8143316777967,0.411761263897016,0.57388673745125,0,0,NA,NA,NA,NA,55.692159157402,10.4772319021549,769.393797542422,130.834101127566,5.39613809245173,1.12300292894752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-01-27,"Q","Thumb",2026,0
